airline_handle,id_str,created_at,tweet,retweet_count,favorite_count,lang,in_reply_to_status_id_str,user_id_str,place_country_code,place_full_name,place_type
Delta,967234409043779584,Sat Feb 24 03:07:08 +0000 2018,Disappointed with our flights on this trip to visit family. Separate seats for me and my pregnant wife and made her… https://t.co/6wIyYGLPdF,0,0,en,,2675361806,,,
Delta,967234240671662081,Sat Feb 24 03:06:27 +0000 2018,@Delta worst day ever thanks to delta.... get your crap together,0,0,en,,383403644,US,Salt Lake City  UT,city
Delta,967234236892692480,Sat Feb 24 03:06:27 +0000 2018,@Delta if I’m not checking a bag  have already checked in online  and have my boarding pass do I still have to arri… https://t.co/yYneKYbFPW,0,0,en,,3169005944,,,
Delta,967234050288058368,Sat Feb 24 03:05:42 +0000 2018,@Delta I am in need of assistance,0,0,en,967232151405154305,871021,,,
Delta,967233748214349824,Sat Feb 24 03:04:30 +0000 2018,.@Delta  ... hold time is 2 hours?! Help.,0,0,en,,17148174,,,
Delta,967233722914394112,Sat Feb 24 03:04:24 +0000 2018,@Delta why won't the gate agents close the door when several people have requested they close it?  Minnesota is col… https://t.co/pIqb1Qjh2x,0,0,en,,821137629181833216,,,
Delta,967233708821483520,Sat Feb 24 03:04:21 +0000 2018,I'm in Atlanta  @Delta's hub  they've got enough planes here to fleet a country's Air Force  yet they can't just call another plane for us?!,0,0,en,,375733840,,,
Delta,967233509206122498,Sat Feb 24 03:03:33 +0000 2018,@Delta What link?,0,0,en,967024909628071937,278075469,,,
Delta,967233318361141253,Sat Feb 24 03:02:48 +0000 2018,@Delta is such trash. Anddddd they won't even give me a beer with this food voucher.,0,0,en,,375733840,,,
Delta,967233165252317185,Sat Feb 24 03:02:11 +0000 2018,@Delta strikes again! On thanksgiving  it was a hot coffee in my lap. Today  a cancelled flight for "maintenance."… https://t.co/eGrHxSsnNN,0,0,en,,375733840,,,
Delta,967232609704067072,Sat Feb 24 02:59:59 +0000 2018,Lol @Delta has been the biggest joke today. I was supposed to fly today but the windshield of our plane cracked. Th… https://t.co/PLUfBUGozn,1,0,en,,2988802348,,,
Delta,967232192874246144,Sat Feb 24 02:58:19 +0000 2018,Hey @Delta why so many problems with ExpressJet dba Delta Connections? Your customers need reliable connections.,0,0,en,,709835331147800576,,,
Delta,967232166127075328,Sat Feb 24 02:58:13 +0000 2018,@KateEads @Delta Indeed!,0,1,en,967230353940406273,109974187,,,
Delta,967232006441656320,Sat Feb 24 02:57:35 +0000 2018,@Delta "I apologize for the delay. I was not the original pilot on this route so I had to hurry to the airport and… https://t.co/AjtK74V4Qb,0,0,en,967212570632364033,388050484,,,
Delta,967231975269449728,Sat Feb 24 02:57:27 +0000 2018,@Delta It's ok. I just booked it online for the original price. Thanks for your assistance! ,0,0,en,967226126706778112,381142628,,,
Delta,967231871301160960,Sat Feb 24 02:57:03 +0000 2018,@JosieCanseco @Delta @Delta broke my luggage and didn’t even care. You guys suck!!,0,0,en,966816331633803265,1327099700,,,
Delta,967231487597731840,Sat Feb 24 02:55:31 +0000 2018,@delta thanks,0,0,en,,93735115,,,
Delta,967231394069012480,Sat Feb 24 02:55:09 +0000 2018,@CallMeBHatch @SouthwestAir @Delta Smh. Y'all are gonna learn to fly @Delta... it's the home team ,0,0,en,967206287841865728,30799927,,,
Delta,967231004975902720,Sat Feb 24 02:53:36 +0000 2018,Hey @delta - thanks for making me stay on hold for 2.5 hours the other night to make a change to my flight and then… https://t.co/KtaqRu0x39,0,0,en,,871021,,,
Delta,967230800214110208,Sat Feb 24 02:52:47 +0000 2018,RT @shawnboonstra: Many thanks to @Delta for allowing me to take my emotional support alligator on board.,4,0,en,,357534859,,,
Delta,967230617162219520,Sat Feb 24 02:52:04 +0000 2018,@Delta Thx TAY  can I call you Taylor,0,0,en,967220216303271936,275255828,,,
Delta,967230582689271809,Sat Feb 24 02:51:55 +0000 2018,RT @JupiterrJazz: So I show up at the @Delta gate *15* min before the departure time and THEY ALREADY CLOSED THE GATE! Now I have to get to…,1,0,en,,149988170,,,
Delta,967230353940406273,Sat Feb 24 02:51:01 +0000 2018,|@ZachWahls @Delta whoa... it's Friday after a long week.

"late" is typo for "flat " right?|,0,1,en,967230089493733376,818638453957132290,,,
Delta,967230252635361280,Sat Feb 24 02:50:37 +0000 2018,@saab007 @TodayInTheSky @Delta Amazing service! Looking forward to my first ride ! #diamondmedallion,0,0,en,967218748670214149,35473907,,,
Delta,967230089493733376,Sat Feb 24 02:49:58 +0000 2018,@ZachWahls @Delta What's a "late tire"?,0,0,en,967228299142402048,818638453957132290,,,
Delta,967229988469690369,Sat Feb 24 02:49:34 +0000 2018,@elyseluray @Delta Great. I'm going basic economy in 2 weeks. I'm 6'4".,0,0,en,967080638502391808,269425460,,,
Delta,967229544884330496,Sat Feb 24 02:47:48 +0000 2018,@KPena8 @Clear @JFKairport @Delta What exactly is Clear? Been wondering  I have TSA pre check.,0,0,en,967029887230988290,223366312,,,
Delta,967229230298947585,Sat Feb 24 02:46:33 +0000 2018,RT @AeroNewsHUB: @Boeing acusaba a @Bombardier de precios bajos en la venta de los #CSeries a @Delta  aplica la misma estrategia contra @Ai…,1,0,es,,875637231112683522,,,
Delta,967229189089832961,Sat Feb 24 02:46:23 +0000 2018,@IAmMikeSquires @Delta Yikes,0,0,en,967228049224863744,1256070236,,,
Delta,967228996772483072,Sat Feb 24 02:45:37 +0000 2018,@Delta HLZFYD,0,0,cy,967228104341995521,1173756895,,,
Delta,967228923418472451,Sat Feb 24 02:45:20 +0000 2018,Fuck @Delta tbh,0,0,en,,3668440943,,,
Delta,967228908650287104,Sat Feb 24 02:45:16 +0000 2018,@Boeing acusaba a @Bombardier de precios bajos en la venta de los #CSeries a @Delta  aplica la misma estrategia con… https://t.co/L7hzdaL9pY,1,0,es,,3239115449,,,
Delta,967228845416943616,Sat Feb 24 02:45:01 +0000 2018,this layover is way over due was supposed to board at 7:45 but i still be here. what’s the hold up @Delta,0,0,en,,800830818,US,Dallas  TX,city
Delta,967228352439504897,Sat Feb 24 02:43:04 +0000 2018,@Delta I just got finessed!!!!,0,0,en,,2416115903,,,
Delta,967228299142402048,Sat Feb 24 02:42:51 +0000 2018,For the first time in my life  I have missed a connecting flight because the pilot got a late tire en route to the… https://t.co/fQ85Akl5TC,0,20,en,,109974187,,,
Delta,967228089750249472,Sat Feb 24 02:42:01 +0000 2018,still could use some help @Delta,0,0,en,967157641654030336,256800922,,,
Delta,967228049224863744,Sat Feb 24 02:41:51 +0000 2018,@Delta I boarded my flight 2 hours ago and were still at the gate ,1,7,en,967212451468136448,428043195,US,College Park  GA,city
Delta,967227762724429824,Sat Feb 24 02:40:43 +0000 2018,@mnzdr @Delta Sounds like a great time to get a drink.,0,0,en,967226689020297216,15754387,,,
Delta,967227594805596160,Sat Feb 24 02:40:03 +0000 2018,RT @KristanHawkins: Thank you @Delta for sending Gunner his teddy bear! You made his day. And thank you for taking care of #CysticFibrosis…,2,0,en,,941777383530663936,,,
Delta,967227551528771585,Sat Feb 24 02:39:53 +0000 2018,@Delta @DeltaAssist So I re-booked my flight the other day and realized they re-booked for the wrong day. Now on 2+… https://t.co/cALp7GpAzT,0,0,en,,28899438,,,
Delta,967227549628731393,Sat Feb 24 02:39:52 +0000 2018,@Delta @delta no waiver for GRR? I had to cancel my flight they've got record flooding this weekend.,0,0,en,965357140654284800,44103289,,,
Delta,967227396712738818,Sat Feb 24 02:39:16 +0000 2018,RT @VirginAtlantic: @RichPaxman @Delta I'm sorry this happened Rich. Can I just check that your British Airways flight was issued on the sa…,1,0,en,,211830847,,,
Delta,967227013940629504,Sat Feb 24 02:37:44 +0000 2018,@RichPaxman @Delta I'm sorry this happened Rich. Can I just check that your British Airways flight was issued on th… https://t.co/VKYGId29L1,1,0,en,967219965660225538,20626359,,,
Delta,967226689020297216,Sat Feb 24 02:36:27 +0000 2018,Stranded at the airport!! Another @Delta flight #delay more than 2 hours!! Thank you #deltaairlines for #ruining my Friday night!,0,0,en,,66845321,US,SeaTac  WA,city
Delta,967226551711367168,Sat Feb 24 02:35:54 +0000 2018,@Delta - multiple delays LAX to SMF yesterday and now 3 delays on the return leg. What's the deal?,0,0,en,,1173756895,,,
Delta,967226282709729280,Sat Feb 24 02:34:50 +0000 2018,@Delta But it's the same price online?,0,0,en,967226126706778112,381142628,,,
Delta,967226083845267457,Sat Feb 24 02:34:03 +0000 2018,@Delta Nobody wants to travel to Connecticut ever. #whatpeakseason,0,0,en,967157930175819777,80195661,,,
Delta,967225787656138753,Sat Feb 24 02:32:52 +0000 2018,@miseleccionmxEN @Delta @Aeromexico Viva mexico  i wanna see the team in action!!,0,0,en,967197060125437952,1463610084,,,
Delta,967225785835835393,Sat Feb 24 02:32:52 +0000 2018,RT @willam: I love running into my sisters on @Delta flights. Hi @jaidynnfierce https://t.co/h9xn10NjhE,9,0,en,,2770366283,,,
Delta,967225534034817025,Sat Feb 24 02:31:52 +0000 2018,@Delta On the phone to your people at the airport but just seem to be going round in circles talking to your superv… https://t.co/euanSxvILK,0,0,en,967208383118958592,1330729130,,,
Delta,967225303801253888,Sat Feb 24 02:30:57 +0000 2018,@Delta Hi  I keep trying to DM you and it isn't working. Could you guys email me and I can reply with the info? mschwenker@salesforce.com,0,0,en,967222083125047296,93735115,,,
Delta,967224948887564288,Sat Feb 24 02:29:32 +0000 2018,@Delta   Do you offer discounts for active duty soldiers?,0,0,en,,55624398,,,
Delta,967224763600003073,Sat Feb 24 02:28:48 +0000 2018,@Delta I fly quite a bit with Delta  but have never been given a thank you card for loyalty from one of your attend… https://t.co/6En5LRf1o6,0,0,en,,3148310233,,,
Delta,967223862390767616,Sat Feb 24 02:25:13 +0000 2018,@Delta @Delta was literally just trying to beat ok my flight using your app and went to check the baggage info. Wen… https://t.co/vId83b8GX5,0,0,en,967105606548037632,381142628,,,
Delta,967223573969539073,Sat Feb 24 02:24:04 +0000 2018,@sherifhanna And the Wi-Fi isn't terrible! Props to @Delta https://t.co/GnCllQoocm,0,1,en,967218356792127488,32821666,,,
Delta,967223001191247872,Sat Feb 24 02:21:48 +0000 2018,RT @MelissaStetten: Ugh. Can’t believe @Delta won’t let me bring my emotional support goblin shark on this flight.,2,0,en,,21027492,,,
Delta,967222928482930689,Sat Feb 24 02:21:30 +0000 2018,@Delta @DeltaAssist Ok  thank you.,0,0,en,967221379467587584,36233359,,,
Delta,967222823302316032,Sat Feb 24 02:21:05 +0000 2018,@Delta  SEA to LAX flight relay for 2101: AHHHHHH!!!! How about honesty in delays!!!! #DeltaCustomerService,0,0,en,,21209470,,,
Delta,967222820165111808,Sat Feb 24 02:21:05 +0000 2018,@JFritz79 @Delta The person I've been dealing with here on social media has been very helpful. Quite a difference from earlier in the day.,0,0,en,967222466190958594,27064433,,,
Delta,967222697963999233,Sat Feb 24 02:20:35 +0000 2018,RT @acbnational: @acbnational commends @Delta Airlines for re-examining its recent policy on service animals  relaxing constraints that neg…,8,0,en,,89969234,,,
Delta,967222579869052928,Sat Feb 24 02:20:07 +0000 2018,@Katie_Morgan12 @Delta Do it @Delta! #HoldTheDoor! #Delta,0,0,en,967215003085475841,15759120,,,
Delta,967222554032295937,Sat Feb 24 02:20:01 +0000 2018,RT @Delta: @mimitovar It's customers like you that make Delta who we are. Thanks for your loyalty! ✈️​ *TMB,1,0,en,,41495174,,,
Delta,967222392526290944,Sat Feb 24 02:19:23 +0000 2018,RT @Katie_Morgan12: .@delta headed into SLC on a delayed flight! Please hold flight 1362 into Kalispell! #holdthedoor https://t.co/ChFAh2dg…,2,0,en,,15759120,,,
Delta,967222193586257921,Sat Feb 24 02:18:35 +0000 2018,RT @tjbliss: This amazing @Delta gate agent at @SanDiegoAirport figured out a way to get me and my son home to Boise tonight so I can accom…,2,0,en,,271232484,,,
Delta,967222169137803265,Sat Feb 24 02:18:29 +0000 2018,@Delta @DeltaAssist So is it going to go onto the next flight to Harrisburg? I received a “welcome to Atlanta your… https://t.co/ar8UQq8d3C,0,0,en,967221379467587584,36233359,,,
Delta,967222118906810369,Sat Feb 24 02:18:17 +0000 2018,|RT @SecretFlying: Many US cities to Bogota  Colombia from only $334 roundtrip with @Delta &amp; @AmericanAir.

https://t.co/WeDyopkMKD https://…|,7,0,en,,125638405,,,
Delta,967222055052677120,Sat Feb 24 02:18:02 +0000 2018,@delta. So ok  they just made the announcement on the "Security Issue" they have with this flight bit how late are… https://t.co/sCp8tKYndj,0,0,en,,131595452,,,
Delta,967221806934437888,Sat Feb 24 02:17:03 +0000 2018,RT @imsojonathan: @Delta I have been traveling with you for 20 years and today is definitely my last time now that a $200 ticket has turned…,1,0,en,,3245072748,,,
Delta,967221798361358336,Sat Feb 24 02:17:01 +0000 2018,RT @imsojonathan: @GuruFlight @Delta Was not. Overhead space was all occupied by the time I got onboard.,1,0,en,,3245072748,,,
Delta,967221730799443969,Sat Feb 24 02:16:45 +0000 2018,@Delta I really appreciate the movie setup and helpful Delta staff while we wait for our delayed flight here in Orl… https://t.co/ODL2T5SB0Q,0,0,en,,338876504,,,
Delta,967221383745953793,Sat Feb 24 02:15:22 +0000 2018,Gr8 seeing my bro  @KameronCorvet in the airport after a week + a half in RUSSIA! @Delta from the A to Roanoke  the… https://t.co/7pgZB6jYZf,0,0,en,,306970832,US,Georgia  USA,admin
Delta,967220903691071489,Sat Feb 24 02:13:28 +0000 2018,@Delta so  now  under their breath  still no announcement made but rumblings of a security sweep????  Is there something we should know???,0,0,en,,131595452,,,
Delta,967220554871853056,Sat Feb 24 02:12:05 +0000 2018,@Delta Ty.  Still standing here. FAs won't make eye contact. No announcement. Not even pre board.,0,0,en,967220345290702849,131595452,,,
Delta,967220367868743680,Sat Feb 24 02:11:20 +0000 2018,@shawnboonstra @Delta Finally--an emotional support animal that can streamline a rush through a crowded airport  an… https://t.co/GWdCnNZecn,0,0,en,967075267373162496,308250112,,,
Delta,967219972299616256,Sat Feb 24 02:09:46 +0000 2018,@jeanboonstra @shawnboonstra @Delta He can have a play date in my lake. Bring 'im over.,0,3,en,967091128028758017,144768947,,,
Delta,967219965660225538,Sat Feb 24 02:09:44 +0000 2018,Had a Virgin ticket but Delta operated flight and a connecting BA flight from LHR to MAN. 3 hour delay at JFK so wo… https://t.co/szJfMNu1H9,0,0,en,,2978348969,US,Queens  NY,city
Delta,967219962766069765,Sat Feb 24 02:09:43 +0000 2018,@Delta Minneapolis to Milwaukee still standing at gate. Scheduled departure is 2035. But yet  we stand here with no reason why???? DL079,0,0,en,,131595452,,,
Delta,967219746545586177,Sat Feb 24 02:08:52 +0000 2018,When it comes to receiving your bag from baggage claim in a timely manner there is no question that @Delta shits on @AmericanAir,0,0,en,,382863914,,,
Delta,967219724877684736,Sat Feb 24 02:08:47 +0000 2018,@Delta My flight from LAX to DTW got delayed and I now have a 3 minute layover to make my connection to GRR. Any ch… https://t.co/YFfasykgmr,0,0,en,,455807678,,,
Delta,967219559278268416,Sat Feb 24 02:08:07 +0000 2018,@Delta Thank you so much for your response! Customer service is so delicate in these situations. I r greatly appreciate you!,0,0,en,967219102405222400,296945630,,,
Delta,967219483449290752,Sat Feb 24 02:07:49 +0000 2018,@mattiseman @WiseguysUtah @Delta I’m a terrible friend.  Thought it was in a few weeks.  Let me clear my schedule.,0,1,en,967219193690013696,156012135,,,
Delta,967219205602004992,Sat Feb 24 02:06:43 +0000 2018,@Delta  still not boarding  no announcement why. DL 079 MSP to MAKE.  What is the hold up?,0,0,en,,131595452,,,
Delta,967219193690013696,Sat Feb 24 02:06:40 +0000 2018,@TheRealChefTom @WiseguysUtah In 14 minutes  I will be.  Show tonight at 8pm  two shows tomorrow night at… https://t.co/DE7LgQviGB,1,1,en,967218863195619328,14124254,US,South Jordan  UT,city
Delta,967218890811068416,Sat Feb 24 02:05:28 +0000 2018,RT @faionnee: @Delta I'm sitting here waiting for a flight that should have left the terminal over an hour ago. Pilot doesn't arrive until…,1,0,en,,36774331,,,
Delta,967218748670214149,Sat Feb 24 02:04:54 +0000 2018,@Twin502s @TodayInTheSky @Delta None on request. Can’t request the #DeltaPorsche ,0,0,en,967217313857630208,32759148,US,Lafayette  LA,city
Delta,967218666981949441,Sat Feb 24 02:04:34 +0000 2018,@Delta I've been all over your site and passed back and forth between customer service and reservations agents. My… https://t.co/RUfR2cb7Zw,0,0,en,,93735115,,,
Delta,967218655514779648,Sat Feb 24 02:04:32 +0000 2018,@Catelyn625 @Delta I’m cheering from row 22,0,0,en,967218476627701760,127117170,,,
Delta,967218476627701760,Sat Feb 24 02:03:49 +0000 2018,Hold that door  @delta!!!! Winter is coming! https://t.co/GYvG5sBi9C,0,1,en,,29359270,,,
Delta,967218459598868485,Sat Feb 24 02:03:45 +0000 2018,@Delta headed into SLC on a delayed flight! Please hold flight 1362 into Kalispell! #holdthedoor get it  #GoT,0,1,en,,296945630,,,
Delta,967218297199611906,Sat Feb 24 02:03:06 +0000 2018,@Delta DL 079 on a hold?  Supposed to board at 755. FAs standing around talking about a security sweep???  What gives?,0,0,en,,131595452,,,
Delta,967218063690092544,Sat Feb 24 02:02:11 +0000 2018,@Delta I know this is “not the intention” but we just landed and we can’t get to our gate because of so many delaye… https://t.co/6sMyQ6YT4o,0,0,en,967205269028548608,1288645620,,,
Delta,967217895771009024,Sat Feb 24 02:01:31 +0000 2018,|@Delta I appreciate the response.
Can you please: 
A. Tell me exactly when I need to be at the terminal seeing as i… https://t.co/a33rUwil3I|,0,1,en,967215082953306112,776913998948159488,,,
Delta,967217784617947137,Sat Feb 24 02:01:04 +0000 2018,@RussoHockey @Delta @TheAthleticMIN Could Reily be turned into a 4th line winger instead of D?  Doesn't seem to be… https://t.co/DHV0vwVTXo,0,0,en,967049665228222466,38971590,,,
Delta,967217413891743745,Sat Feb 24 01:59:36 +0000 2018,@MelissaStetten @Delta Very fun shark.,0,0,en,967099947253317632,4874223946,,,
Delta,967217314126024704,Sat Feb 24 01:59:12 +0000 2018,Please!! @Delta We want to get there tonight! #holdthedoor #prettyplease #kalispellherewecome https://t.co/djNJyqeGfb,0,3,en,,387795727,,,
Delta,967217313857630208,Sat Feb 24 01:59:12 +0000 2018,@saab007 @TodayInTheSky @Delta That’s awesome! How many on request  and how many surprises ?,0,0,en,967209441622884352,35473907,,,
Delta,967217165886607361,Sat Feb 24 01:58:37 +0000 2018,@VirginAtlantic @Delta feeling rather frustrated by the service this evening. A real disconnect between your services.,0,0,en,,2978348969,US,Queens  NY,city
Delta,967217106000535553,Sat Feb 24 01:58:22 +0000 2018,RT @Trae_Anderson: @Delta we are on flight 1693 from DFW to SLC. Could you please ask flight 1362 from SLC to FCA to wait for us?  Pretty p…,1,0,en,,296945630,,,
Delta,967216689971687424,Sat Feb 24 01:56:43 +0000 2018,@Delta Thank you!,0,0,en,967205269028548608,1288645620,,,
Delta,967216333254520832,Sat Feb 24 01:55:18 +0000 2018,RT @Cayman_Islands: You belong in #CaymanIslands and @Delta can help. Book now: https://t.co/Cuz9ZnPWVJ  @juliecorsetti https://t.co/ec1ip…,9,0,en,,790801589011308544,,,
Delta,967216157655678976,Sat Feb 24 01:54:36 +0000 2018,@Delta Please respond.,0,0,en,,112185566,,,
Delta,967216141516070912,Sat Feb 24 01:54:32 +0000 2018,RT @Katie_Morgan12: .@delta headed into SLC on a delayed flight! Please hold flight 1362 into Kalispell! #holdthedoor https://t.co/ChFAh2dg…,2,0,en,,296945630,,,
Delta,967216014961336320,Sat Feb 24 01:54:02 +0000 2018,Thank you @Delta for sending Gunner his teddy bear! You made his day. And thank you for taking care of… https://t.co/4lLiGT4HGr,2,5,en,,271432134,,,
Delta,967215942185996288,Sat Feb 24 01:53:45 +0000 2018,Interesting how defensive @DeltaAssist gets when customer satisfaction is clearly not their priority. Thank you guy… https://t.co/oMGBrrXG1O,0,0,en,967213072761999360,128382236,,,
Delta,967215762376097794,Sat Feb 24 01:53:02 +0000 2018,@dbbaskette @Delta Haha #specialtreatment,0,0,tl,967215636563841024,27008806,,,
Delta,967215636563841024,Sat Feb 24 01:52:32 +0000 2018,@clintreeves @Delta You must have bought the extra-discounted no entertainment ticket.,0,1,en,967214678731522048,16205348,,,
Delta,967215419907067904,Sat Feb 24 01:51:40 +0000 2018,RT @Mark__Brandon: VIDEO: @Delta #B752 landing in @aeroportsMTL carrying the @NYRangers to play against the @CanadiensMTL (@AllHabs)! Nice…,1,0,en,,81649791,,,
Delta,967215410281172993,Sat Feb 24 01:51:38 +0000 2018,@Delta we are on flight 1693 from DFW to SLC. Could you please ask flight 1362 from SLC to FCA to wait for us?  Pretty please. #hodor,1,2,en,,303899090,,,
Delta,967215383743692800,Sat Feb 24 01:51:32 +0000 2018,@Delta I know it's hard to predict but any Outlook for flights leaving on Sunday mid-morning with the MPLS storm coming?,0,0,en,,60606114,,,
Delta,967215266680713216,Sat Feb 24 01:51:04 +0000 2018,Thanks @TMobile @JohnLegere for free inflight @Gogo and @Delta cause it’s working! #TmobileWingman https://t.co/Zgt6gplAeB,0,1,en,,121858698,,,
Delta,967215099487408128,Sat Feb 24 01:50:24 +0000 2018,VIDEO: @Delta #B752 landing in @aeroportsMTL carrying the @NYRangers to play against the @CanadiensMTL (@AllHabs)!… https://t.co/3q4an0xVyK,1,3,en,,4462884567,,,
Delta,967215071460982785,Sat Feb 24 01:50:17 +0000 2018,Had pretty poor service on a @Delta flight tonight and was going to send them feedback  then got this from the flig… https://t.co/fQLQK5Q1WM,0,0,en,,37302841,,,
